MASA,CAM,SU,İYİLİK,TÜTÜN,KELİME,KALEM,ÖLÇEK,ÇANTA,AĞAÇ,PARK,SARI,ŞİŞE,BEYİN,BARDAK,YAZI,KAĞIT,BİNA,KOLAY,RAKAM,KÖPEK,EKRAN,KALE,TABAK,TERLİK,KEDİ,CÜZDAN,KAPI,GRUP,BÜYÜK,DEFTER,SPOR,TOPLU,ELMA,KAŞIK,SEHPA,KISA,İLAÇ,KOLTUK,PARKUR,TOPRAK,KALAS,DOLAP,KİTAP,ODA,HALI,KÜÇÜK,DUVAR,SALÇA,ÇİÇEK,YATAK,LAMBA,DÜĞME,KOKU,FIRIN,TAHTA,MARKET,MEKTUP,KASA,HARİTA,DERGİ,PARA,ZEMİN,HALKA,TERAS,SIRA,KUTU,BAHÇE,SİLGİ,KALIP,ÇORAP,KABLO,TAŞLIK,KOLA,SULUK
0.080508314,0.10277966,-0.10713827,0.050183196,0.14047404,0.048258718,-0.084271066,-0.011401566,0.09384773,-0.088752985,0.105646096,0.06060646,0.068169646,0.027023442,-0.019711807,0.053547397,-0.056288783,-0.057294272,-0.008254923,0.04763094,-0.0036989818,-0.007358607,-0.20823662,0.00896211,0.011390033,-0.0031666409,0.02723769,0.044928223,0.021176605,0.039224632,-0.08114157,-0.038254,0.15703967,-0.040701896,-0.022546731,0.024586167,0.030568762,0.1306124,-0.011442087,-0.0036510637,-0.03951803,0.001679925,0.02598341,-0.017401272,0.15371211,-0.085955285,0.023834795,-0.043677032,-0.0021834015,0.12805311,0.10654964,-0.05523292,-0.010488995,0.07626043,-0.13371067,-0.0116113685,0.016365597,0.02690203,0.00032169,0.01742716,-0.053557176,0.03077445,0.085371405,0.02323148,0.032531694,0.082512744,0.13107777,-0.004065725,0.032676496,-0.08488028,0.012739858,-0.065890945,0.011450843,0.052271258,0.033336733
0.07536384,0.09217646,0.29079697,0.04828171,0.01644184,0.040692117,0.054680232,0.029578377,0.0805476,0.07016396,-0.062374055,0.14090249,0.092617124,0.02144993,-0.010272081,0.10123976,0.055438578,0.1322873,0.033344287,0.088436306,0.09871947,-0.01949754,0.06802392,0.010927502,0.018515278,0.12002443,0.06602784,0.0189133,0.1296352,0.063823536,0.024322037,0.09697494,0.013242623,0.010691102,0.042457506,0.02830888,-0.03898149,0.038694676,0.01202637,0.0017946467,0.03022607,0.013592186,0.023571007,0.020168377,0.11687975,0.017276578,0.080271736,0.07940329,0.0023478733,0.07911444,-0.006655755,0.060910918,0.023886628,0.10718487,0.05820448,0.02260629,0.054898757,0.033096496,0.082114115,0.051913477,0.033475317,0.1184729,0.058580592,0.054271165,-0.014616653,0.05368155,0.004731117,0.044512324,0.010306602,-0.0035577482,0.023322154,0.026335865,0.0584969,0.05935698,0.04529211
-0.116799295,0.12445283,0.24963297,-0.039375372,0.008577756,-0.032946344,-0.032297246,-0.08697061,-0.00777641,0.019227553,0.07707483,-0.08531731,0.15000105,-0.006727156,-0.012872201,0.004576537,-0.010105716,-0.07748241,0.035599075,-0.049871776,0.19323002,0.02848792,-0.07616574,-0.0010427395,-0.05068565,0.08124919,0.013031796,-0.0327195,0.0423599,0.0023803948,0.054508943,-0.104833126,-0.10074736,-0.08450937,-0.016695881,-0.06294538,0.005048844,0.023374861,-0.07432181,0.0717712,-0.050746996,-0.0022109419,-0.054482747,0.0011613583,0.2331061,-0.18071334,0.035317846,-0.122145,-0.015124157,0.043094944,-0.091078095,-0.012319613,-0.020655237,0.10452759,-0.11055141,0.00026755268,-0.011668497,0.066398926,0.0055219345,0.044821564,-0.029978022,-0.049514186,-0.12069716,0.05844764,0.10091939,-0.06602944,0.0010152839,0.06847042,0.013567692,-0.14133732,-0.103045635,0.12950738,-0.043950778,0.05068822,-0.004234297
-0.07010557,-0.016417967,0.29040647,0.012018437,-0.025454491,0.06956204,-0.0018759286,0.015350141,-0.097235665,0.050510116,-0.06622531,-0.08573863,0.024863884,-0.070595704,0.021115398,0.012932621,0.003444166,0.013129288,-0.02249698,0.021195885,-0.03740167,0.03516288,0.06474386,0.004923003,-0.038154364,-0.00479684,0.018236598,0.018412674,-0.13605241,0.040454164,-0.030881355,-0.048928034,-0.016170014,-0.014467776,-0.0045446325,-0.010517937,-0.014795723,-0.014929382,-0.16870345,-0.0734538,-0.03718651,-0.03947729,0.08622283,-0.03215329,-0.08211748,0.063823424,-0.031485178,-0.068476036,0.010929458,-0.022150464,-0.13719758,0.02355988,0.018736076,0.062723935,0.016828194,0.0039223395,0.012544912,0.031044573,0.07008051,0.08878325,-0.11222441,0.024360832,-0.088936165,0.041273646,-0.065484576,0.004164244,0.05047871,-0.061946813,-0.050451864,0.1161971,0.0034892496,0.052786868,0.004018671,0.028994951,0.0058035757
-0.01570448,0.0628396,0.12370619,0.03843752,0.03924329,0.026818866,-0.018531352,-0.06132051,-0.099152215,-0.016478412,0.028680986,0.031471204,-0.045336977,-0.035777647,-0.016385373,-0.11062467,-0.10255249,-0.076351374,0.021823015,-0.10114142,0.008123385,0.034193352,-0.03821801,0.030411888,9.464361e-05,0.012069769,-0.040679224,-0.03930328,0.08206293,0.019388948,-0.054760188,0.03269748,-0.06500967,-0.041845396,-0.021516949,-0.046898145,0.004095778,0.03807765,-0.0433272,-0.051791858,-0.030351153,0.041869126,-0.071195096,-0.0364253,0.13538238,-0.029885706,-0.0021765959,-0.005302675,-0.074693136,0.019848805,-0.06525153,-0.07852133,-0.055175856,-0.020896409,-0.113548584,-0.027340198,0.00060523156,-0.053505242,-0.008537635,-0.099608235,-0.06906551,0.006335234,-0.037378155,0.014315109,-0.012807373,-0.042925797,-0.0630547,0.029540693,-0.0031285286,0.06600503,-0.077404946,0.05956823,0.022125438,0.009093295,-0.037259817
0.14054018,-0.09203283,0.095271796,0.020871896,0.09487458,0.021280905,0.07504455,0.032918323,-0.06602329,-0.03357552,0.085714184,0.049430154,-0.094064645,0.0872867,0.006710471,0.06273244,0.06846504,-0.09669854,-0.006208567,0.048580363,-0.0693258,0.041097686,0.09172579,-0.006341987,0.010568655,-0.08803272,0.013359296,-0.030160494,0.09249129,-0.02719534,0.07162244,-0.020682853,0.022747431,-0.11913416,0.013488164,-0.01103464,-0.047499478,0.10201987,0.09268157,0.04104745,-0.03910004,-0.005836606,0.016685134,-0.097073205,-0.031557754,0.087431155,-0.046905577,-0.068912335,-0.036478534,-0.03459734,-0.009554396,-0.0014942624,-0.0080605205,0.10682436,-0.17361085,-0.037804823,-0.046059642,-0.06131501,0.0015759729,-0.09871281,-0.083291315,-0.049614277,-0.039679512,0.05829662,-0.09533657,0.17405437,-0.0038340716,0.008220866,0.01804398,0.009047015,-0.020337319,-0.0209923,0.0026472122,0.00033824582,-0.057723995
-0.11420035,0.0016223192,-0.09127003,-0.021599162,-0.008010721,-0.056367744,-0.15271007,0.12065728,-0.081285864,-0.058997408,0.0018166322,-0.050753098,0.029957712,-0.009173658,-0.03937575,-0.07268828,-0.050369598,-0.0014254227,0.08825074,0.10778692,-0.028098369,0.046089947,-0.05150352,-0.09681582,0.015158,-0.063716486,0.016178358,0.08683182,0.009598181,-0.033801712,0.049792662,0.09769987,0.07118757,-0.113984555,-0.06825985,-0.0010529207,0.0700853,-0.0045272103,-0.11557376,0.025428567,-0.03182541,-0.014865935,-0.0099919485,-0.059966527,-0.10411361,0.04393457,-0.01075414,-0.06552497,-0.014294384,-0.10575467,-0.0034408998,0.011455495,-0.027140947,-0.081218556,0.03018586,1.5512109e-05,-0.044730052,-0.0058417865,-0.043111622,-0.00660675,-0.076790705,0.012325826,-0.030230206,-0.01921655,-0.08635357,0.07459584,-0.011459495,-0.09646731,-0.007127454,0.12591615,0.0468082,-0.0045842165,0.038824137,0.040327057,-0.024417888
0.07231697,-0.2769747,-0.44948047,-0.029057315,-0.05565555,-0.12059442,-0.009473328,-0.0024245908,0.03278589,-0.037499357,0.009877037,0.012996251,-0.15700184,-0.039054923,-0.12781812,-0.0068062907,-0.051021777,-0.041557312,-0.040284194,-0.014495594,-0.04807963,-0.04699699,0.0121262055,0.007400004,-0.012417263,-0.12480112,-0.04284017,-0.01515423,0.09063127,0.06427211,-0.03689019,0.15407468,-0.027369337,-0.08379869,-0.11943519,-0.055701356,-0.068888366,-0.2284507,0.008830025,-0.06924223,-0.045855235,-0.017116515,-0.08768552,-0.023452107,0.022171577,0.049545255,-0.044503428,-0.07878143,-0.056615643,-0.06141644,0.024376536,-0.05760882,-0.073394574,0.0008680234,-0.082574636,-0.103488594,-0.17154251,-0.102649175,-0.02603676,-0.0014911026,-0.061582908,0.071183674,-0.006184686,-0.14594477,-0.08842481,-0.1500001,-0.08395132,-0.105302386,-0.025466284,-0.008433833,0.003677948,-0.010341445,-0.030737419,-0.13588974,0.0006200485
0.18456486,0.09184813,0.18854006,0.08027848,0.061601073,0.13856134,0.08028026,0.19677836,0.09300232,0.13735875,0.21664439,-0.12893239,0.09354158,0.14886335,0.04150803,0.13150892,0.077560276,0.13297006,0.06504486,0.1531423,0.15212208,0.16005854,0.04525314,0.0474597,0.060748108,0.15758197,0.13515499,0.21448395,0.18821028,0.0990419,0.18475364,0.10385895,0.09542973,0.11466338,0.07273026,0.100541666,0.15084594,0.2205576,0.18642466,0.1404675,0.031324476,0.007328903,0.173396,0.1412681,0.13257024,0.14973174,-0.00017445907,0.10347082,0.10437356,0.032320075,0.16057734,0.109094106,0.11025293,0.1351715,0.17806132,0.10164985,0.13766268,0.19241405,0.21273176,0.0915234,0.18390341,0.25917923,0.17322144,0.114662044,0.13629504,0.076550685,0.15991147,0.07592936,0.112820655,0.19058086,0.09164289,0.088796675,-0.013277793,0.112324044,0.021837162
-0.049163517,0.15025085,-0.008435973,-0.035409924,-0.04551804,-0.091982834,-0.06735177,-0.015371727,0.018419798,-0.033494323,0.012483771,-0.09067838,0.052381627,-0.009780503,0.068262346,-0.12642343,-0.01012012,-0.077402115,0.16897291,0.038183883,0.0026958596,0.0860991,0.028271368,-0.041159246,0.026475567,-0.05788424,-0.009103584,0.06432037,-0.18132624,-0.018454734,-0.05376787,-0.12887679,0.055072486,-0.05668083,0.04194593,0.040618353,0.044081293,-0.004465628,0.13168016,0.006337184,-0.06380831,0.016667344,-0.0077716894,-0.16562545,-0.09990213,-0.06025673,-0.053699266,0.05309442,0.017722366,-0.07856546,0.06240904,0.016174817,0.051723618,-0.10611354,-0.051500197,0.008918913,0.088078335,-0.017604461,0.11212675,0.07263332,-0.1325692,0.15396403,0.03109985,0.08302369,0.007566111,-0.108596474,0.06611884,-0.1293753,-0.04916367,0.09462241,0.008140937,0.14981872,-0.0060879053,0.052605443,0.007071212
-0.06998701,0.042522423,-0.044867203,-0.039936714,-0.027587783,0.065039694,-0.07139334,0.0887409,0.08483528,-0.108049035,-0.13960418,0.06765511,0.092438124,0.012398035,0.018708799,0.07694128,0.08117941,-0.043581784,-0.013794275,-0.0069999257,0.025638668,0.022303082,-0.045302417,0.03360161,0.015404833,0.08976717,0.060329556,-0.15308544,-0.00095222605,-0.021418111,-0.004475551,-0.06810694,0.09523399,0.026386578,0.031567484,0.025127023,0.029193867,-0.052588355,-0.017421346,-0.008244181,0.00025685807,-0.01998185,0.026499163,0.102895856,-0.10442283,0.006874716,-0.016271776,0.07811405,0.021296922,0.051434822,-0.11556388,0.056022562,0.043212634,0.058067247,0.012821113,0.0059746876,-0.04583043,-0.04020574,0.17066774,0.016208379,-0.0013975371,-0.06211282,-0.07248417,-0.07659099,-0.046926815,-0.017659113,0.07021682,0.036223453,0.030323226,0.019077646,0.07831565,-0.07576692,0.054316014,0.065077014,0.043431863
0.02180935,-0.157171,0.4749082,-0.00044168532,-0.12598525,0.08555539,0.08361142,-0.06560004,0.022821061,-0.029505206,-0.08069015,0.011868476,0.07838263,-0.10186977,0.028866991,-0.04308676,-0.13553953,-0.012895487,-0.034991283,0.010241615,0.008346334,0.050193664,0.07509925,-0.059836783,0.00014291481,-0.014842189,0.06316823,-0.0035937577,0.09151098,0.07174934,0.10125438,-0.1183831,0.06396505,-0.005374235,0.0308248,0.026272407,0.085639045,-0.0010629868,-0.13452771,0.011148696,-0.038316287,-0.025547963,0.0685749,0.0075649302,0.22613704,-0.13447732,-0.009191959,0.022143444,0.0010245477,-0.08539735,0.18852273,-0.13672026,-0.037341,-0.009172423,-0.013934916,-0.02358792,0.074144214,-0.054486703,-0.023706067,-0.04787042,0.0026834721,0.15707476,0.069289595,-0.09364644,0.07974154,0.116523325,-0.043141447,-0.098176844,0.024400081,0.06633493,-0.011329391,-0.03745531,0.017975712,-0.025908811,-0.017296286
0.006378415,-0.16766274,-0.23616713,-0.10592401,-0.14507452,-0.009806924,-0.015600932,0.014907554,-0.14557967,-0.15705389,-0.14989947,-0.085950546,-0.044310503,-0.07462551,-0.026486093,-0.047138236,-0.14257558,-0.19476223,-0.13640256,0.01851017,-0.053901155,-0.04948324,-0.052382573,0.016962616,-0.101828955,-0.10805778,-0.061860867,-0.13592479,-0.06474259,-0.20279205,-0.0022870288,-0.05914636,-0.21454243,-0.13179879,-0.025385844,-0.012393279,-0.06914873,-0.11581743,-0.12781161,-0.073199295,-0.05341763,-0.16446862,0.042327628,0.097938344,0.114213064,-0.07600677,-0.083907016,-0.220658,-0.019268177,-0.12230283,-0.010654438,0.0241719,0.0028047035,-0.13160127,-0.06611153,-0.112993516,-0.02296865,-0.17320894,0.039893262,-0.04493858,0.06603582,-0.13391948,-0.06360887,-0.011181655,-0.023218954,-0.07788761,-0.049651504,-0.17272347,-0.07787616,-0.105034694,0.025193116,-0.023666069,-0.050262984,0.008670336,-0.017435301
-0.013960916,-0.18031442,-0.10867525,0.018559972,0.040250346,0.19213338,-0.08188954,0.09066164,-0.012415594,-0.038006335,0.0014852708,-0.028887173,-0.015591525,0.057363104,0.0026826726,-0.070763566,0.030325223,-0.08874135,-0.00895342,0.06911026,-0.041700598,0.015260022,-0.0005054077,-0.053835068,0.047971517,-0.081491746,-0.0058943545,-0.061858647,0.01384791,0.009475538,-0.08805852,0.08238371,-0.027381023,0.030357858,0.040247962,0.01844751,-0.21669039,0.012265427,0.012457894,-0.039360274,-0.07709286,0.030943993,-0.02992617,0.03686677,0.16219935,0.0636414,-0.050765246,-0.03692459,0.031535413,-0.004259737,0.06605116,-0.015834201,0.0026838589,0.0030000496,0.072031274,-0.04660709,-0.007831056,0.03312988,0.020443685,0.06623584,0.06738499,-0.025852896,-0.0761385,-0.08778054,-0.03963221,0.101744525,0.031905435,-0.037538145,0.02738855,-0.067885615,0.036079504,-0.018670738,0.005440414,0.03985059,0.015078638
-0.031695537,0.10506201,0.384495,0.029562226,-0.029683933,0.008723775,0.021152137,0.00625413,0.06354022,0.05096575,0.037622705,-0.1296765,0.060046926,0.0028841011,-0.04114021,0.08631773,-0.024515785,0.036197927,-0.03510838,-0.028099872,0.099471755,0.035162743,0.01883055,-0.086021766,-0.08484425,0.0758805,0.005765931,-0.015110801,0.069228664,-0.032906443,0.08598223,0.06869982,0.06806801,-0.13003331,0.018173102,0.038844705,0.027872037,0.066396505,-0.06374502,-0.0062880456,-0.057410218,-0.055660095,0.02164118,0.0168787,0.14036432,0.027576102,-0.08873606,0.12555614,0.023857497,-0.06807238,-0.0588378,0.011955224,0.030957049,0.030683612,0.0103932945,0.06085914,0.021001352,0.04486364,0.085551396,0.040231463,0.033488445,-0.089466475,0.06822656,0.09097388,0.025753666,-0.037016805,0.038335543,0.040722087,0.07845749,0.096574545,0.003401533,0.039537527,-0.029365284,-0.020095428,-0.06709643
-0.056896083,-0.22938485,-0.47869173,-0.04219495,0.022472871,0.009162733,-0.040353887,-0.034311865,0.030328244,-0.1093589,0.08056207,-0.1372245,-0.06138657,-0.084197015,-0.043748222,-0.023319295,-0.088242956,-0.027514033,-0.048265465,0.020624094,-0.06783239,-0.112286985,-0.24152887,-0.0120101385,-0.04339498,-0.022521801,0.034992572,-0.10966627,-0.0019223194,-0.0033646142,-0.02661556,0.11079522,0.13031738,-0.012465566,-0.059609413,-0.04773291,0.08513742,-0.08216562,0.06954908,0.026230851,-0.092612244,-0.010966535,-0.026260216,0.06954507,-0.18326229,-0.009052913,-0.039690632,-0.027659662,-0.006199906,-0.04773395,-0.09192132,-0.038135998,-0.009133943,-0.097746596,-0.21104093,-0.034058213,-0.029352725,0.09993394,-0.014502067,-0.023228025,0.056815222,0.048363894,-0.030963281,0.04518648,0.0074382555,-0.083541594,-0.15145284,-0.098387375,0.0018615527,-0.03945946,0.010297659,0.014689803,-0.028357092,-0.021209233,-0.024734315
0.06377025,0.33423474,0.33581647,0.0026186656,0.067513704,-0.088412486,0.041136727,-0.00624319,-0.03618305,0.06908249,-0.0708306,-0.037528317,0.07756562,0.018820819,0.06654305,-0.008674223,-0.010060756,-0.16773671,-0.10742162,-0.06901164,0.057065986,0.0343026,-0.073995575,0.022881541,0.032114245,0.09465262,-0.037182488,0.0413578,0.12126725,-0.046255328,0.026321217,0.09325418,0.089603394,-0.0035876497,0.008389715,0.045109164,0.037330605,0.04675445,0.048720367,-0.028845584,-0.02879301,-0.033193313,0.021433672,0.028001215,-0.20864615,0.09349561,-0.033576794,-0.07842192,-0.011360541,-0.008285392,-0.031975076,-0.046077088,0.0059760544,-0.059654944,0.0027096872,0.014037454,0.036478005,-0.022762334,0.06443586,-0.06600156,0.055618938,-0.046197258,-0.042513352,-0.040471926,-0.03387529,-0.1179504,0.056500003,0.010197188,-0.023003437,-0.016103411,0.01565033,0.026349055,0.027607327,-0.03359138,0.0183881
-0.13714442,-0.16466585,0.1894902,-0.039652526,0.01181799,-0.043688457,-0.034977954,0.031580724,-0.021295154,0.1288278,0.09732189,-0.22644958,-0.06606236,-0.10332037,-0.020669445,0.040582314,0.097713344,0.065712616,-0.064161,0.025892135,-0.044254076,-0.040112663,-0.046834093,-0.06317838,-0.015667215,-0.023949195,0.037793256,-0.030866638,-0.09134878,-0.0786012,-0.088188745,0.03230281,-0.0040818173,-0.06539214,-0.039629683,0.00982889,-0.20037311,0.061138924,-0.10820986,-0.0026131503,0.012578161,-0.047428496,-0.04260193,0.053587873,0.054343536,-0.062950894,-0.1704318,-0.052808285,0.023397762,-0.0018228665,-0.056435514,-0.023938656,-0.036423363,0.01745019,-0.057200566,-0.0046598595,0.045232613,0.08017257,-0.00770698,0.10566845,0.01350702,0.04701306,0.10521712,-0.013761522,0.014448541,-0.14235857,-0.025105134,0.073166534,0.024731006,-0.07858253,-0.029970344,0.056885883,0.0028382167,-0.02164161,-0.028120184
0.11532318,0.0009975731,-0.044507667,0.0050604925,0.113506384,0.011222326,-0.029253973,0.027314078,-0.038691603,0.04478731,0.12460475,0.0076249866,-0.03442186,-0.1388229,0.045742963,-0.007043354,-0.07099222,0.047163993,-0.10664958,0.040036954,0.071969904,0.17683595,-0.03962311,-0.013195376,-0.010778926,-0.047381528,0.11596829,0.028711965,0.12158106,-0.01599348,0.100737944,0.001542757,0.024338678,-0.2583787,0.03743647,0.019842757,-0.040958945,0.058301114,0.05428901,0.09496033,-0.0403102,-0.029554559,-0.01766845,-0.0016056458,-0.04041496,0.05018711,-0.018776855,0.016988419,0.010995973,-0.0020633833,0.051520478,-0.038856402,0.008747531,-0.1414877,-0.10543007,-0.02416428,0.009862037,-0.056070246,-0.029532028,0.022740578,-0.010770451,0.013940918,0.042827487,-0.04556831,0.07831164,0.097962275,-0.048338443,0.09636448,-0.018279806,-0.1440375,0.0075642876,0.0028904472,0.0068244147,-0.10577364,0.0011490635
-0.08575305,-0.16531429,-0.04136733,-0.009476683,-0.16315722,0.026745412,-0.029453723,-0.00014557433,-0.0129124755,-0.025474593,-0.08456649,-0.043013047,-0.06203255,-0.006479971,0.03410377,-0.12376988,0.01904666,0.0097522605,0.17006136,0.010051598,-0.033081867,0.016297843,0.010279322,-0.052126884,-0.038277145,0.06556159,-0.02762562,-0.108248636,-0.09672728,-0.024078,0.025553701,-0.100423485,0.15551351,-0.18774138,-0.056147084,0.016511846,0.030224523,-0.08765057,0.042124815,-0.051068705,-0.13894916,-0.015813245,-0.03530998,0.05583901,0.046160914,0.18459794,-0.09333334,-0.0461941,-0.012108594,-0.04296866,-0.1189148,-0.06420424,-0.03504865,-0.016085407,-0.050207134,0.0073084394,0.045261394,0.016422614,0.044287007,0.013580493,-0.047868416,-0.15541753,-0.022480424,-0.0414449,-0.002463013,-0.31619787,-0.021687761,-0.011264962,-0.021471627,0.060007744,-0.015715517,-0.09668347,-0.061992437,-0.028697005,-0.09879361
-0.060688294,-0.19366662,-0.036677208,-0.11257096,0.06452601,-0.13604894,0.069710545,0.0034439494,-0.010460795,-0.04773462,-0.08527437,-0.06028549,-0.10484575,-0.084652275,-0.008754374,-0.051475704,-0.09721501,0.1068552,-0.15300198,-0.030549401,-0.10307095,-0.015107382,-0.054228775,-0.01284493,-0.035336964,-0.16880351,-0.05843536,-0.07678006,-0.00719289,-0.034400247,-0.0021881037,0.0111257285,-0.057374127,-0.02211935,-0.05253346,-0.05193057,-0.007347256,-0.08775197,-0.07569816,0.00082924665,0.021907378,-0.0036437847,0.030172972,-0.0016701706,-0.023110509,-0.088315696,-0.057427954,-0.00459384,-0.03609975,-0.007966146,-0.049535677,0.0047401963,-0.09425156,-0.0028896928,-0.021041699,-0.12105969,0.00025071864,-0.07430718,-0.036069617,-0.0023293898,-0.10010767,-0.111100666,-0.0355888,-0.077484705,-0.031449825,0.030295476,-0.16581574,-0.06367676,0.01952082,-0.11891777,-0.096093684,-0.10784141,-0.06750723,-0.05131513,-0.027303286
-0.11465807,-0.0452278,-0.046066105,0.049194485,0.07003064,0.062353253,-0.0315505,-0.083755136,0.04248754,0.051910512,0.13896912,0.014107406,0.0088141095,0.033408824,-0.0043237116,-0.0075542023,0.011063723,0.059171654,-0.10283771,-0.07311165,-0.08264902,-0.04462357,-0.102853,0.02017375,0.016094163,-0.083022654,0.023830347,-0.05697932,-0.009733639,-0.051030643,0.00069436803,-0.045832656,-0.0027360376,-0.08668803,0.022733305,0.003864577,0.12588495,0.008706307,0.0066750334,0.0025621892,0.045157082,-0.046253175,-0.03570031,0.041300714,-0.03681882,-0.10702166,-0.07819269,-0.11484113,-0.012857682,-0.006973645,-0.08518619,-0.002711854,-0.004376459,0.049218204,-0.07424787,0.023445921,0.0063127773,0.092015706,0.094245225,-0.1013478,-0.017669039,-0.0018259734,0.0015139431,-0.032747258,-0.06767636,-0.040536985,-0.08980765,0.02272459,0.03266225,-0.17152335,-0.01714869,-0.0792846,-0.050338577,0.058128458,0.02860604
0.014702588,0.0029343786,0.601269,0.022384165,-0.028141905,-0.013312883,-0.079828784,-0.00044989586,0.057668,0.040621053,-0.13120855,0.070011266,0.116483316,-0.06176803,-0.033363964,-0.13198666,0.037353154,0.17023644,0.084515765,0.021395197,0.011299437,-0.10122683,-0.042808615,0.005018076,0.021403922,0.05493623,-0.007045146,0.118521415,-0.0003284837,-0.02415987,-0.024833396,0.016607609,-0.0056452993,-0.081027955,-0.0058513917,-0.053727146,-0.053236943,0.1274718,-0.037490945,-0.017539566,-0.005753865,-0.0111640915,-0.016940286,-0.07735502,-0.056691565,-0.12828532,-0.0008788258,-0.021562722,0.024930913,0.018606424,-0.09790072,-0.08132485,-0.031156396,0.048187375,-0.030313443,-0.07774719,-0.034872703,0.06103235,-0.03187778,0.114727534,-0.01988365,0.06772651,0.009047324,0.12499491,-0.024775118,0.047433536,0.045887552,-0.0061048553,-0.028748933,0.06944814,-0.06701741,-0.0238753,0.020911975,0.03980796,0.072352976
0.15521756,0.0033209587,0.4654917,0.10312512,0.09018801,-0.008718309,0.0942342,-0.0046359906,0.10340811,0.11457448,0.25426975,-0.047549795,0.111434005,0.05302701,0.02798639,0.14595605,0.0969846,0.041661717,0.0016738772,0.046283346,-0.009608619,0.17085922,0.11301675,-0.007718034,0.016488245,-0.0053684204,0.012644959,0.02045342,0.01384664,0.0033167563,0.089201495,-0.0008817042,0.07379621,0.041910898,-0.034371726,0.0049241143,-0.010405229,-0.08945378,0.02784828,-0.008853241,0.004632105,0.051238686,-0.022534354,0.0019383617,-0.14804205,0.18884073,-0.027870253,0.11934485,0.011044091,0.03656489,-0.020224258,0.03860251,-0.026083145,0.011640176,-0.04008513,0.021442924,0.015568915,0.024064017,-0.15637696,0.22319575,0.058322996,0.00023758411,-0.0231468,-0.056346696,-0.08596911,-0.003762092,0.07683861,0.08094415,0.062261753,-0.116031654,0.0015578903,0.14337286,0.016733194,-0.026575318,-0.008299174
-0.02643099,-0.0841222,0.30340895,0.045548256,0.07099657,-0.024567842,-0.019106418,0.019551417,0.036518842,0.012832068,0.02611499,0.12002078,0.038594197,-0.04047078,0.04515941,0.06850397,0.09273114,-0.07690535,-0.022978028,0.05520168,0.037154425,0.14867242,-0.029420553,-0.009072879,0.010813042,0.06742094,0.04407544,0.022274181,-0.1033397,-0.031760544,0.030851884,0.08043609,0.019138414,0.057508018,0.034677006,0.035268985,0.14623803,-0.01285218,-0.04758128,0.029383007,-0.013424809,0.018194757,0.0195418,0.09424709,0.018283952,0.08486586,0.057267632,0.08796714,0.031732548,-0.015695954,-0.03782384,0.0334305,0.030352568,0.028628632,0.011412123,0.06429269,-0.0130372485,-0.0044414415,-0.05554418,-0.04759006,0.046159685,-0.00856341,0.09745061,0.01972815,-0.014221267,0.03119429,0.033676766,0.027786002,0.0019256882,0.047262765,0.0722264,0.091301695,0.02148566,-0.0037284172,0.01971998
0.01852196,-0.18956533,0.20735307,-0.026530195,-0.003631426,0.0049194857,-0.012971726,0.055644944,-0.008914194,-0.021471139,0.13951412,-0.098438814,-0.05164808,-0.029480178,-0.025815709,0.026652295,0.035362512,0.068201296,0.0065187425,-0.06234701,-0.058805972,0.15641692,-0.08109331,0.019391961,-0.02792712,-0.1452833,-0.00673493,-0.07833757,-0.051803883,0.023426205,0.0033644557,0.173821,-0.1097001,-0.1558623,-0.051822178,-0.015164625,-0.1430185,-0.035617754,-0.0065863915,0.031733003,0.10120924,-0.021081632,0.07791075,-0.020468015,0.057363115,-0.03847769,-0.004955974,0.090506054,-0.03661809,-0.0630537,0.019489871,-0.0039888136,-0.017520223,0.15190575,-0.040512707,-0.04503847,-0.015737055,-0.012344995,0.030698128,-0.037112042,-0.009711551,0.004720728,0.10630544,-0.105143234,-0.001617793,-0.09455051,-0.10611319,-0.040252082,-0.003789315,-0.015296124,-0.017686248,-0.060256433,-0.018283634,0.012698634,0.011890609
-0.12941599,-0.04248876,0.047518566,-0.05780184,0.001195427,-0.023615655,-0.006537268,-0.050132222,-0.023679355,0.010723231,0.03233116,0.119623825,-0.034767844,-0.14024712,-0.07126935,-0.081834264,-0.058852136,0.023758925,-0.06925629,-0.08696283,0.0052972,0.044601113,0.10342091,-0.12254656,-0.050396975,0.029449895,-0.061510164,0.106626675,-0.095299274,-0.010757548,-0.0569531,0.06154632,-0.12393419,0.06965953,-0.055358715,-0.0711411,-0.061181493,0.06544287,-0.092506975,0.0059302063,-0.020712843,-0.015347138,-0.016495425,-0.014796366,0.1572686,-0.024024934,0.00202076,-0.03899654,-0.0069002626,0.0442383,-0.031538915,-0.044529725,-0.030165758,-0.023809146,-0.093065314,-0.05526664,0.018967343,0.06899857,0.06917648,0.039202593,0.098327026,-0.0011161938,0.038362216,0.054380372,-0.0030935789,0.0020077191,0.08640059,-0.026071554,-0.0063131684,-0.050393477,-0.090208605,-0.025391368,-0.015075022,-0.06403912,-0.019552097
